ts,step_idx,joint_index,target_user,actual_user,vel,torq,status_code,result
1781079152.1836758,1,7,-0.03509731990316784,-0.035286903381347656,-0.0024423599243164062,-0.28034210205078125,1,ok
1781079153.156033,2,7,-0.07000390494305443,-0.07038211822509766,-0.0073261260986328125,-0.47179412841796875,1,ok
1781079154.1274002,3,7,-0.10491048998294103,-0.10509681701660156,-0.0024423599243164062,-0.3213672637939453,1,ok
1781079155.1028779,4,7,-0.1398170750228276,-0.13942909240722656,-0.0024423599243164062,-0.3897438049316406,1,ok
1781079156.0742354,5,7,-0.1747236600627142,-0.17490673065185547,-0.0024423599243164062,-0.47179412841796875,1,ok
1781079157.0411663,6,7,-0.2096302451026008,-0.21000194549560547,-0.0024423599243164062,-0.22564125061035156,1,ok
1781079158.0103319,7,7,-0.2445368301424874,-0.24433517456054688,-0.0073261260986328125,-0.3076915740966797,1,ok
1781079158.9776306,8,7,-0.279443415182374,-0.2798118591308594,-0.0073261260986328125,-0.40341949462890625,1,ok
1781079159.948103,9,7,-0.31435000022226056,-0.3145265579223633,-0.0024423599243164062,-0.2393169403076172,1,ok
1781079160.9156272,10,7,-0.34925658526214715,-0.3488597869873047,-0.0024423599243164062,-0.25299072265625,1,ok
1781079161.880079,11,7,-0.38416317030203373,-0.3847179412841797,-0.0024423599243164062,-0.3213672637939453,1,ok
1781079162.8498738,12,7,-0.41906975534192037,-0.4194326400756836,-0.0024423599243164062,-0.25299072265625,1,ok
1781079163.815832,13,7,-0.45397634038180695,-0.4537649154663086,-0.0024423599243164062,-0.22564125061035156,1,ok
1781079164.7804186,14,7,-0.48888292542169354,-0.488861083984375,0.0024423599243164062,-0.5128211975097656,1,ok
1781079165.7467737,15,7,-0.5237895104615801,-0.523956298828125,0.0024423599243164062,-0.17094039916992188,1,ok
1781079166.707471,16,7,-0.5586960955014667,-0.5586709976196289,-0.0024423599243164062,-0.2393169403076172,1,ok
1781079167.6793277,17,7,-0.5936026805413533,-0.5941486358642578,0.0024423599243164062,-0.3623924255371094,1,ok
1781079168.6515584,18,7,-0.6285092655812399,-0.6292438507080078,-0.0024423599243164062,-0.15726470947265625,1,ok
1781079169.6247644,19,7,-0.6634158506211265,-0.6635770797729492,-0.0073261260986328125,-0.22564125061035156,1,ok
1781079170.5987313,20,7,-0.698322435661013,-0.6975278854370117,-0.0073261260986328125,-0.5128211975097656,1,ok
1781079171.5508354,21,7,-0.7332290207008997,-0.7337684631347656,-0.0024423599243164062,-0.14358901977539062,1,ok
1781079172.5264258,22,7,-0.7681356057407862,-0.7677192687988281,-0.0024423599243164062,-0.17094039916992188,1,ok
1781079173.4991834,23,7,-0.8030421907806728,-0.8035783767700195,-0.0024423599243164062,-0.33504295349121094,1,ok
1781079174.4750073,24,7,-0.8379487758205595,-0.838292121887207,-0.0024423599243164062,-0.1982898712158203,1,ok
1781079175.4473593,25,7,-0.872855360860446,-0.8722438812255859,0.0024423599243164062,-0.1982898712158203,1,ok
1781079176.4201899,26,7,-0.9077619459003327,-0.9081029891967773,-0.0024423599243164062,-0.33504295349121094,1,ok
1781079177.3940837,27,7,-0.9426685309402192,-0.9431982040405273,-0.0024423599243164062,-0.1846160888671875,1,ok
1781079178.3689735,28,7,-0.9775751159801058,-0.9775314331054688,-0.0073261260986328125,-0.17094039916992188,1,ok
1781079179.3451297,29,7,-1.0124817010199925,-1.0130081176757812,-0.0024423599243164062,-0.25299072265625,1,ok
1781079180.300389,30,7,-1.0473882860598789,-1.0481042861938477,-0.0024423599243164062,-0.11623954772949219,1,ok
1781079181.26497,31,7,-1.0822948710997655,-1.0820550918579102,-0.0024423599243164062,-0.17094039916992188,1,ok
1781079182.2371063,32,7,-1.1172014561396522,-1.117532730102539,-0.0024423599243164062,-0.3897438049316406,1,ok
1781079183.2084916,33,7,-1.1521080411795388,-1.152627944946289,0.0024423599243164062,-0.08888816833496094,1,ok
1781079184.1730604,34,7,-1.1870146262194254,-1.1869611740112305,0.0024423599243164062,-0.1982898712158203,1,ok
1781079185.1360312,35,7,-1.2219212112593119,-1.2224388122558594,-0.0024423599243164062,-0.25299072265625,1,ok
1781079186.1007097,36,7,-1.2568277962991985,-1.2575340270996094,-0.0024423599243164062,-0.1299152374267578,1,ok
1781079187.070139,37,7,-1.2917343813390851,-1.2911043167114258,-0.0024423599243164062,-0.15726470947265625,1,ok
1781079188.0404398,38,7,-1.3266409663789718,-1.3265810012817383,0.0024423599243164062,-0.45812034606933594,1,ok
1781079189.005731,39,7,-1.3615475514188582,-1.3624401092529297,-0.0024423599243164062,-0.08888816833496094,1,ok
1781079189.9726045,40,7,-1.3964541364587448,-1.3960094451904297,-0.0073261260986328125,-0.14358901977539062,1,ok
1781079190.937533,41,7,-1.4313607214986315,-1.431868553161621,0.0024423599243164062,-0.3076915740966797,1,ok
1781079191.9029753,42,7,-1.4662673065385181,-1.4665822982788086,-0.0073261260986328125,-0.11623954772949219,1,ok
1781079192.8673549,43,7,-1.5011738915784048,-1.50091552734375,-0.0024423599243164062,-0.14358901977539062,1,ok
1781079193.8322654,44,7,-1.5360804766182912,-1.536393165588379,-0.0024423599243164062,-0.2940177917480469,1,ok
1781079194.79765,45,7,-1.5709870616581778,-1.571488380432129,-0.0024423599243164062,-0.1299152374267578,1,ok
1781079195.761823,46,7,-1.6058936466980644,-1.6054401397705078,-0.0024423599243164062,-0.15726470947265625,1,ok
1781079196.7228894,47,7,-1.640800231737951,-1.6409168243408203,-0.012209892272949219,-0.33504295349121094,1,ok
1781079197.688576,48,7,-1.6757068167778377,-1.6763944625854492,-0.0024423599243164062,-0.1299152374267578,1,ok
1781079198.6547377,49,7,-1.7106134018177241,-1.7107267379760742,-0.0024423599243164062,-0.15726470947265625,1,ok
1781079199.6204178,50,7,-1.7455199868576108,-1.7454414367675781,-0.012209892272949219,-0.4444446563720703,1,ok
1781079200.5898337,51,7,-1.7804265718974974,-1.7809181213378906,0.0024423599243164062,-0.10256385803222656,1,ok
1781079201.5584738,52,7,-1.815333156937384,-1.815251350402832,0.0024423599243164062,-0.1846160888671875,1,ok
1781079202.5290303,53,7,-1.8502397419772705,-1.850728988647461,-0.0073261260986328125,-0.2666664123535156,1,ok
1781079203.4982736,54,7,-1.8851463270171571,-1.885824203491211,-0.0073261260986328125,-0.1299152374267578,1,ok
1781079204.4673364,55,7,-1.9200529120570438,-1.9201574325561523,-0.0073261260986328125,-0.17094039916992188,1,ok
1781079205.4341583,56,7,-1.9549594970969304,-1.9541082382202148,-0.0073261260986328125,-0.4854698181152344,1,ok
1781079206.398772,57,7,-1.989866082136817,-1.9907302856445312,-0.0024423599243164062,-0.08888816833496094,1,ok
1781079207.3669102,58,7,-2.0247726671767037,-2.0242996215820312,-0.0024423599243164062,-0.17094039916992188,1,ok
1781079208.3355072,59,7,-2.0596792522165903,-2.0593957901000977,-0.012209892272949219,-0.4991455078125,1,ok
1781079209.2988243,60,7,-2.0945858372564765,-2.0948734283447266,-0.0024423599243164062,-0.1846160888671875,1,ok
1781079210.264874,61,7,-2.129492422296363,-2.1292057037353516,0.0024423599243164062,-0.1982898712158203,1,ok
1781079211.2270076,62,7,-2.16439900733625,-2.1639204025268555,-0.0073261260986328125,-0.4444446563720703,1,ok
1781079212.1997006,63,7,-2.1993055923761364,-2.1997785568237305,-0.0024423599243164062,-0.1299152374267578,1,ok
1781079213.164689,64,7,-2.234212177416023,-2.2344932556152344,-0.0024423599243164062,-0.17094039916992188,1,ok
1781079214.1352139,65,7,-2.2691187624559097,-2.2695884704589844,-0.0073261260986328125,-0.3076915740966797,1,ok
1781079215.1029625,66,7,-2.3040253474957963,-2.304684638977051,-0.0024423599243164062,-0.0615386962890625,1,ok
1781079216.0659077,67,7,-2.338931932535683,-2.3386354446411133,-0.0024423599243164062,-0.1846160888671875,1,ok
1781079217.0177932,68,7,-2.3738385175755696,-2.3737316131591797,-0.0024423599243164062,-0.4854698181152344,1,ok
1781079217.9863951,69,7,-2.408745102615456,-2.408827781677246,-0.0024423599243164062,-0.17094039916992188,1,ok
1781079218.955304,70,7,-2.4436516876553425,-2.443160057067871,-0.0024423599243164062,-0.25299072265625,1,ok
1781079219.9267163,71,7,-2.478558272695229,-2.4782562255859375,-0.0073261260986328125,-0.47179412841796875,1,ok
1781079220.8774743,72,7,-2.5134648577351157,-2.51373291015625,-0.0024423599243164062,-0.1846160888671875,1,ok
1781079221.847425,73,7,-2.5483714427750024,-2.548447608947754,-0.0073261260986328125,-0.1982898712158203,1,ok
1781079222.8222044,74,7,-2.583278027814889,-2.582779884338379,-0.0024423599243164062,-0.5128211975097656,1,ok
1781079223.773084,75,7,-2.6181846128547757,-2.6186389923095703,0.0024423599243164062,-0.07521438598632812,1,ok
1781079224.727953,76,7,-2.6530911978946623,-2.652589797973633,-0.0024423599243164062,-0.15726470947265625,1,ok
1781079225.6807148,77,7,-2.687997782934549,-2.688448905944824,-0.0024423599243164062,-0.3897438049316406,1,ok
1781079226.6488318,78,7,-2.722904367974435,-2.7235450744628906,-0.0073261260986328125,-0.1299152374267578,1,ok
1781079227.6161141,79,7,-2.7578109530143218,-2.757495880126953,-0.0073261260986328125,-0.15726470947265625,1,ok
1781079228.5840638,80,7,-2.7927175380542084,-2.7933549880981445,-0.0024423599243164062,-0.3623924255371094,1,ok
1781079229.5491848,81,7,-2.827624123094095,-2.828068733215332,-0.0024423599243164062,-0.21196556091308594,1,ok
1781079230.5148985,82,7,-2.8625307081339817,-2.862020492553711,-0.0024423599243164062,-0.25299072265625,1,ok
1781079231.4822667,83,7,-2.8974372931738683,-2.897878646850586,0.0073261260986328125,-0.3076915740966797,1,ok
1781079232.4470131,84,7,-2.932343878213755,-2.93259334564209,-0.0024423599243164062,-0.1299152374267578,1,ok
1781079233.4147284,85,7,-2.9672504632536416,-2.966925621032715,-0.0024423599243164062,-0.21196556091308594,1,ok
1781079234.3823583,86,7,-3.0021570482935283,-3.0024032592773438,-0.0073261260986328125,-0.376068115234375,1,ok
1781079235.3565383,87,7,-3.0370636333334144,-3.03749942779541,0.0024423599243164062,-0.15726470947265625,1,ok
1781079236.3103833,88,7,-3.071970218373301,-3.071831703186035,0.0024423599243164062,-0.14358901977539062,1,ok
1781079237.2858675,89,7,-3.1068768034131877,-3.107309341430664,-0.0024423599243164062,-0.2393169403076172,1,ok
1781079238.2470517,90,7,-3.1417833884530744,-3.142404556274414,-0.0024423599243164062,-0.14358901977539062,1,ok
1781079239.2111888,91,7,-3.176689973492961,-3.1767377853393555,-0.0073261260986328125,-0.22564125061035156,1,ok
1781079240.1731806,92,7,-3.2115965585328476,-3.211451530456543,-0.0024423599243164062,-0.5811958312988281,1,ok
1781079241.1432924,93,7,-3.2465031435727343,-3.246929168701172,-0.0073261260986328125,-0.34871864318847656,1,ok
1781079242.1078727,94,7,-3.281409728612621,-3.2812623977661133,-0.0024423599243164062,-0.45812034606933594,1,ok
1781079243.080546,95,7,-3.3163163136525076,-3.315976142883301,-0.0024423599243164062,-0.6769237518310547,1,ok
1781079244.0446794,96,7,-3.351222898692394,-3.3514537811279297,0.0024423599243164062,-0.2940177917480469,1,ok
1781079245.0120811,97,7,-3.3861294837322804,-3.386167526245117,-0.0024423599243164062,-0.25299072265625,1,ok
1781079245.9777365,98,7,-3.421036068772167,-3.420882225036621,-0.0024423599243164062,-0.41709327697753906,1,ok
1781079246.9410908,99,7,-3.4559426538120537,-3.4563589096069336,-0.0024423599243164062,-0.15726470947265625,1,ok
1781079247.906503,100,7,-3.4908492388519403,-3.490692138671875,-0.0024423599243164062,-0.1846160888671875,1,ok
1781079248.8745825,101,7,-3.525755823891827,-3.525787353515625,-0.0073261260986328125,-0.33504295349121094,1,ok
1781079249.8427572,102,7,-3.5606624089317136,-3.5608835220336914,0.0024423599243164062,-0.1299152374267578,1,ok
1781079250.8151526,103,7,-3.5955689939716002,-3.595216751098633,-0.0073261260986328125,-0.2940177917480469,1,ok
1781079251.7870376,104,7,-3.630475579011487,-3.6306934356689453,-0.0024423599243164062,-0.5128211975097656,1,ok
1781079252.757481,105,7,-3.6653821640513735,-3.665408134460449,-0.0024423599243164062,-0.2393169403076172,1,ok
1781079253.731859,106,7,-3.7002887490912597,-3.7001218795776367,-0.0024423599243164062,-0.2393169403076172,1,ok
1781079254.6978796,107,7,-3.7351953341311463,-3.735980987548828,-0.0024423599243164062,-0.2940177917480469,1,ok
1781079255.6623816,108,7,-3.770101919171033,-3.7706947326660156,-0.0024423599243164062,-0.15726470947265625,1,ok
1781079256.6288533,109,7,-3.8050085042109196,-3.805027961730957,-0.0073261260986328125,-0.15726470947265625,1,ok
1781079257.5902014,110,7,-3.8399150892508063,-3.8389787673950195,-0.0073261260986328125,-0.47179412841796875,1,ok
1781079258.5573912,111,7,-3.874821674290693,-3.875600814819336,0.0024423599243164062,-0.07521438598632812,1,ok
1781079259.5267847,112,7,-3.9097282593305795,-3.909552574157715,-0.0024423599243164062,-0.17094039916992188,1,ok
1781079260.4900978,113,7,-3.944634844370466,-3.9442663192749023,-0.0024423599243164062,-0.4991455078125,1,ok
1781079261.46139,114,7,-3.979541429410353,-3.9801254272460938,-0.0024423599243164062,-0.1299152374267578,1,ok
1781079262.433078,115,7,-4.014448014450239,-4.014076232910156,0.0024423599243164062,-0.1846160888671875,1,ok
1781079263.4082904,116,7,-4.049354599490126,-4.049553871154785,-0.0024423599243164062,-0.34871864318847656,1,ok
1781079264.3778572,117,7,-4.084261184530012,-4.084649085998535,0.0024423599243164062,-0.17094039916992188,1,ok
1781079265.3448205,118,7,-4.119167769569899,-4.118982315063477,0.0024423599243164062,-0.1982898712158203,1,ok
1781079266.3108208,119,7,-4.154074354609786,-4.154458999633789,-0.0024423599243164062,-0.25299072265625,1,ok
1781079267.2779236,120,7,-4.188980939649672,-4.1895551681518555,-0.0024423599243164062,-0.10256385803222656,1,ok
1781079268.244544,121,7,-4.223887524689559,-4.223888397216797,-0.0024423599243164062,-0.17094039916992188,1,ok
1781079269.2140908,122,7,-4.258794109729445,-4.258983612060547,-0.0024423599243164062,-0.41709327697753906,1,ok
1781079270.1786137,123,7,-4.293700694769332,-4.294079780578613,-0.0073261260986328125,-0.11623954772949219,1,ok
1781079271.1419482,124,7,-4.328607279809218,-4.328412055969238,-0.0024423599243164062,-0.15726470947265625,1,ok
1781079272.1059492,125,7,-4.363513864849105,-4.363126754760742,-0.0024423599243164062,-0.4854698181152344,1,ok
1781079273.0708547,126,7,-4.398420449888992,-4.398984909057617,-0.0024423599243164062,-0.11623954772949219,1,ok
1781079274.0382974,127,7,-4.433327034928879,-4.432936668395996,-0.0073261260986328125,-0.21196556091308594,1,ok
1781079274.9899328,128,7,-4.468233619968765,-4.467268943786621,-0.0024423599243164062,-0.4991455078125,1,ok
1781079275.9566624,129,7,-4.503140205008651,-4.5038909912109375,-0.0024423599243164062,-0.10256385803222656,1,ok
1781079276.9196382,130,7,-4.538046790048538,-4.537460803985596,-0.0073261260986328125,-0.22564125061035156,1,ok
1781079277.882395,131,7,-4.572953375088424,-4.573319435119629,-0.0073261260986328125,-0.34871864318847656,1,ok
1781079278.848328,132,7,-4.6078599601283114,-4.608033657073975,-0.0024423599243164062,-0.1846160888671875,1,ok
1781079279.8215773,133,7,-4.642766545168198,-4.642366886138916,0.0024423599243164062,-0.14358901977539062,1,ok
1781079280.7947733,134,7,-4.677673130208085,-4.678225517272949,-0.0073261260986328125,-0.3076915740966797,1,ok
1781079281.7610025,135,7,-4.712579715247971,-4.712939739227295,-0.0073261260986328125,-0.1846160888671875,1,ok
1781079282.7328787,136,7,-4.747486300287858,-4.747653961181641,-0.0073261260986328125,-0.14358901977539062,1,ok
1781079283.7017713,137,7,-4.782392885327744,-4.782368183135986,-0.012209892272949219,-0.3897438049316406,1,ok
1781079284.6643362,138,7,-4.81729947036763,-4.8174638748168945,-0.0024423599243164062,-0.21196556091308594,1,ok
1781079285.625922,139,7,-4.8522060554075175,-4.851796627044678,-0.0073261260986328125,-0.2666664123535156,1,ok
1781079286.5870764,140,7,-4.887112640447404,-4.886892318725586,-0.0073261260986328125,-0.5948715209960938,1,ok
1781079287.5496814,141,7,-4.922019225487291,-4.922369956970215,0.0024423599243164062,-0.0615386962890625,1,ok
1781079288.5227706,142,7,-4.956925810527177,-4.9563212394714355,-0.0024423599243164062,-0.2393169403076172,1,ok
1781079289.475026,143,7,-4.991832395567064,-4.992179870605469,-0.0024423599243164062,-0.34871864318847656,1,ok
1781079290.4257505,144,7,-5.02673898060695,-5.027275562286377,-0.0024423599243164062,-0.17094039916992188,1,ok
1781079291.3946896,145,7,-5.061645565646837,-5.061226844787598,-0.0024423599243164062,-0.3213672637939453,1,ok
1781079292.36558,146,7,-5.0965521506867235,-5.096322536468506,-0.0024423599243164062,-0.3897438049316406,1,ok
1781079293.3326352,147,7,-5.13145873572661,-5.132181167602539,-0.0073261260986328125,-0.21196556091308594,1,ok
1781079294.2965732,148,7,-5.166365320766497,-5.165750980377197,-0.0024423599243164062,-0.21196556091308594,1,ok
1781079295.2638514,149,7,-5.201271905806383,-5.2016096115112305,-0.0073261260986328125,-0.4444446563720703,1,ok
1781079296.2269094,150,7,-5.23617849084627,-5.236324310302734,-0.0024423599243164062,-0.2940177917480469,1,ok
1781079297.1886022,151,7,-5.271085075886156,-5.271420001983643,-0.0073261260986328125,-0.14358901977539062,1,ok
1781079298.153987,152,7,-5.305991660926043,-5.306134223937988,-0.0024423599243164062,-0.47179412841796875,1,ok
1781079299.122879,153,7,-5.3408982459659295,-5.3412299156188965,-0.0024423599243164062,-0.17094039916992188,1,ok
1781079300.0982847,154,7,-5.375804831005817,-5.37556266784668,-0.0073261260986328125,-0.21196556091308594,1,ok
1781079301.0682352,155,7,-5.410711416045703,-5.411421298980713,0.0073261260986328125,-0.2666664123535156,1,ok
1781079302.0310686,156,7,-5.445618001085589,-5.446135520935059,-0.0073261260986328125,-0.07521438598632812,1,ok
1781079302.9964154,157,7,-5.480524586125476,-5.480468273162842,-0.0073261260986328125,-0.22564125061035156,1,ok
1781079303.963254,158,7,-5.515431171165362,-5.515945911407471,-0.0073261260986328125,-0.3623924255371094,1,ok
1781079304.9328125,159,7,-5.550337756205249,-5.550660133361816,-0.0024423599243164062,-0.14358901977539062,1,ok
1781079305.901223,160,7,-5.585244341245136,-5.5849928855896,-0.0024423599243164062,-0.28034210205078125,1,ok
1781079306.8698795,161,7,-5.620150926285023,-5.62047004699707,-0.0024423599243164062,-0.33504295349121094,1,ok
1781079307.8349166,162,7,-5.655057511324909,-5.6555657386779785,0.0024423599243164062,-0.22564125061035156,1,ok
1781079308.801815,163,7,-5.689964096364796,-5.689898490905762,0.0024423599243164062,-0.1846160888671875,1,ok
1781079309.769143,164,7,-5.724870681404682,-5.724612712860107,-0.0024423599243164062,-0.4991455078125,1,ok
1781079310.7356858,165,7,-5.759777266444568,-5.760471343994141,0.0024423599243164062,-0.11623954772949219,1,ok
1781079311.6865647,166,7,-5.794683851484455,-5.794422626495361,-0.0024423599243164062,-0.15726470947265625,1,ok
1781079312.6464074,167,7,-5.829590436524342,-5.829137325286865,-0.0024423599243164062,-0.47179412841796875,1,ok
1781079313.6085887,168,7,-5.864497021564229,-5.864995956420898,-0.0024423599243164062,-0.08888816833496094,1,ok
1781079314.5730524,169,7,-5.899403606604115,-5.898947238922119,-0.0024423599243164062,-0.15726470947265625,1,ok
1781079315.5361264,170,7,-5.934310191644002,-5.934042930603027,-0.0024423599243164062,-0.45812034606933594,1,ok
1781079316.5041697,171,7,-5.969216776683888,-5.969520092010498,-0.0073261260986328125,-0.1982898712158203,1,ok
1781079317.469199,172,7,-6.004123361723775,-6.003852844238281,0.0024423599243164062,-0.2940177917480469,1,ok
1781079318.4415233,173,7,-6.0390299467636614,-6.039330005645752,-0.0024423599243164062,-0.4307689666748047,1,ok
1781079319.4076169,174,7,-6.073936531803548,-6.074044227600098,-0.0073261260986328125,-0.4444446563720703,1,ok
1781079320.3700514,175,7,-6.108843116843435,-6.107995510101318,0.0024423599243164062,-2.632478713989258,1,ok
1781079321.3319876,176,7,-6.143749701883321,-6.142710208892822,-0.0073261260986328125,-5.531623840332031,1,ok
1781079322.2976205,177,7,-6.178656286923208,,,,,trip:torque
